,PlayerName,M/F,PlayerTeam,OpposingTeam,Score1,Score2,Date,GameID,Season,PointsTotal,PointsDelta,ServeTotal,ServeError,ServePoints,ReceptionTotal,ReceptionError,AttackTotal,AttackError,AttackBlocked,AttackPoints,BlockPoints
5000,Thom Benjamin,M,TSV Unterhaching,Netzhoppers KW-Bestensee,1,3,2021/02/13,1078.0,2020/2021,0.0,0.0,2.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5001,Gehringer Paul,M,TSV Unterhaching,Netzhoppers KW-Bestensee,1,3,2021/02/13,1078.0,2020/2021,6.0,4.0,11.0,2.0,0,0.0,0,8.0,0,0.0,5.0,1.0
5002,Friedrich Roy,M,TSV Unterhaching,Netzhoppers KW-Bestensee,1,3,2021/02/13,1078.0,2020/2021,1.0,0.0,2.0,1.0,0,0.0,0,2.0,0,0.0,1.0,0.0
5003,Malcher Moritz,M,TSV Unterhaching,Netzhoppers KW-Bestensee,1,3,2021/02/13,1078.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5004,Paduretu Eric,M,TSV Unterhaching,Netzhoppers KW-Bestensee,1,3,2021/02/13,1078.0,2020/2021,0.0,0.0,4.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5005,Chefai Mohamed,M,TSV Unterhaching,Netzhoppers KW-Bestensee,1,3,2021/02/13,1078.0,2020/2021,0.0,-1.0,2.0,0,0,4.0,0,3.0,0,1.0,0.0,0.0
5006,Jalowietzki Jan,M,Netzhoppers KW-Bestensee,TSV Unterhaching,3,1,2021/02/13,1078.0,2020/2021,0.0,-3.0,2.0,1.0,0,6.0,1.0,3.0,0,1.0,0.0,0.0
5007,Weir James,M,Netzhoppers KW-Bestensee,TSV Unterhaching,3,1,2021/02/13,1078.0,2020/2021,13.0,7.0,14.0,4.0,0,0.0,0,16.0,1.0,1.0,11.0,2.0
5008,Goralik Yannick,M,Netzhoppers KW-Bestensee,TSV Unterhaching,3,1,2021/02/13,1078.0,2020/2021,6.0,5.0,17.0,0,0,0.0,0,9.0,0,1.0,5.0,1.0
5009,Jackson James,M,Netzhoppers KW-Bestensee,TSV Unterhaching,3,1,2021/02/13,1078.0,2020/2021,1.0,0.0,0.0,0,0,0.0,0,2.0,1.0,0.0,1.0,0.0
5010,Klooss Adrian Lennart,M,Netzhoppers KW-Bestensee,TSV Unterhaching,3,1,2021/02/13,1078.0,2020/2021,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5011,Westphal Dirk,M,Netzhoppers KW-Bestensee,TSV Unterhaching,3,1,2021/02/13,1078.0,2020/2021,1.0,1.0,0.0,0,0,0.0,0,1.0,0,0.0,1.0,0.0
5012,Allik Karli,M,Netzhoppers KW-Bestensee,TSV Unterhaching,3,1,2021/02/13,1078.0,2020/2021,17.0,10.0,24.0,3.0,5.0,17.0,1.0,27.0,3.0,0.0,12.0,0.0
5013,Ratajczak Kamil,M,Netzhoppers KW-Bestensee,TSV Unterhaching,3,1,2021/02/13,1078.0,2020/2021,0.0,-2.0,0.0,0,0,26.0,2.0,0.0,0,0.0,0.0,0.0
5014,Timmermann Theo,M,Netzhoppers KW-Bestensee,TSV Unterhaching,3,1,2021/02/13,1078.0,2020/2021,13.0,5.0,14.0,4.0,1.0,18.0,0,24.0,2.0,2.0,11.0,1.0
5015,Mönnich Johannes,M,Netzhoppers KW-Bestensee,TSV Unterhaching,3,1,2021/02/13,1078.0,2020/2021,17.0,10.0,10.0,4.0,0,0.0,0,33.0,2.0,1.0,15.0,2.0
5016,Kovác Jakub,M,Netzhoppers KW-Bestensee,TSV Unterhaching,3,1,2021/02/13,1078.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5017,Gust Levin,M,Netzhoppers KW-Bestensee,TSV Unterhaching,3,1,2021/02/13,1078.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5018,Droszynsky Kamil,M,Netzhoppers KW-Bestensee,TSV Unterhaching,3,1,2021/02/13,1078.0,2020/2021,5.0,3.0,15.0,2.0,4.0,0.0,0,2.0,0,0.0,1.0,0.0
5019,Kowalski Adam,M,BERLIN RECYCLING Volleys,Helios GRIZZLYS Giesen,3,0,2019/10/15,1009.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5020,Ensing Kyle,M,BERLIN RECYCLING Volleys,Helios GRIZZLYS Giesen,3,0,2019/10/15,1009.0,2019/2020,16.0,10.0,15.0,3.0,2.0,0.0,0,28.0,0,3.0,13.0,1.0
5021,Malcher Moritz,M,BERLIN RECYCLING Volleys,Helios GRIZZLYS Giesen,3,0,2019/10/15,1009.0,2019/2020,10.0,5.0,11.0,3.0,1.0,17.0,0,21.0,2.0,0.0,8.0,1.0
5022,Klein Georg,M,BERLIN RECYCLING Volleys,Helios GRIZZLYS Giesen,3,0,2019/10/15,1009.0,2019/2020,3.0,2.0,13.0,1.0,0,1.0,0,5.0,0,0.0,2.0,1.0
5023,Reusch Johann,M,BERLIN RECYCLING Volleys,Helios GRIZZLYS Giesen,3,0,2019/10/15,1009.0,2019/2020,0.0,-1.0,3.0,0,0,2.0,0,3.0,0,1.0,0.0,0.0
5024,Zenger Julian,M,BERLIN RECYCLING Volleys,Helios GRIZZLYS Giesen,3,0,2019/10/15,1009.0,2019/2020,0.0,0.0,0.0,0,0,9.0,0,0.0,0,0.0,0.0,0.0
5025,Kessel Cody,M,BERLIN RECYCLING Volleys,Helios GRIZZLYS Giesen,3,0,2019/10/15,1009.0,2019/2020,5.0,5.0,2.0,0,0,3.0,0,8.0,0,0.0,4.0,1.0
5026,Tuia Samuele,M,BERLIN RECYCLING Volleys,Helios GRIZZLYS Giesen,3,0,2019/10/15,1009.0,2019/2020,14.0,8.0,9.0,1.0,0,16.0,1.0,24.0,3.0,1.0,12.0,2.0
5027,Le Goff Nicolas,M,BERLIN RECYCLING Volleys,Helios GRIZZLYS Giesen,3,0,2019/10/15,1009.0,2019/2020,6.0,6.0,9.0,0,0,1.0,0,8.0,0,0.0,6.0,0.0
5028,Pujol Pierre,M,BERLIN RECYCLING Volleys,Helios GRIZZLYS Giesen,3,0,2019/10/15,1009.0,2019/2020,3.0,3.0,12.0,0,1.0,0.0,0,3.0,0,0.0,1.0,1.0
5029,Petter Michelle,M,Helios GRIZZLYS Giesen,BERLIN RECYCLING Volleys,0,3,2019/10/15,1009.0,2019/2020,13.0,4.0,10.0,3.0,0,1.0,0,33.0,4.0,2.0,11.0,2.0
5030,No Match,M,Helios GRIZZLYS Giesen,BERLIN RECYCLING Volleys,0,3,2019/10/15,1009.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5031,Wagner Hauke,M,Helios GRIZZLYS Giesen,BERLIN RECYCLING Volleys,0,3,2019/10/15,1009.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5032,Mayaula Nzeza Magloire,M,Helios GRIZZLYS Giesen,BERLIN RECYCLING Volleys,0,3,2019/10/15,1009.0,2019/2020,6.0,4.0,8.0,0,0,0.0,0,10.0,1.0,1.0,5.0,1.0
5033,No Match,M,Helios GRIZZLYS Giesen,BERLIN RECYCLING Volleys,0,3,2019/10/15,1009.0,2019/2020,9.0,3.0,9.0,3.0,0,17.0,1.0,27.0,0,2.0,9.0,0.0
5034,Röling Jan,M,Helios GRIZZLYS Giesen,BERLIN RECYCLING Volleys,0,3,2019/10/15,1009.0,2019/2020,2.0,-2.0,13.0,3.0,1.0,0.0,0,2.0,1.0,0.0,0.0,1.0
5035,No Match,M,Helios GRIZZLYS Giesen,BERLIN RECYCLING Volleys,0,3,2019/10/15,1009.0,2019/2020,13.0,6.0,9.0,2.0,0,21.0,1.0,26.0,2.0,2.0,12.0,1.0
5036,No Match,M,Helios GRIZZLYS Giesen,BERLIN RECYCLING Volleys,0,3,2019/10/15,1009.0,2019/2020,0.0,0.0,5.0,0,0,2.0,0,0.0,0,0.0,0.0,0.0
5037,Schippmann Timon,M,Helios GRIZZLYS Giesen,BERLIN RECYCLING Volleys,0,3,2019/10/15,1009.0,2019/2020,0.0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0.0
5038,No Match,M,Helios GRIZZLYS Giesen,BERLIN RECYCLING Volleys,0,3,2019/10/15,1009.0,2019/2020,1.0,1.0,5.0,0,0,1.0,0,2.0,0,0.0,1.0,0.0
5039,Kvrzic Milan,M,Helios GRIZZLYS Giesen,BERLIN RECYCLING Volleys,0,3,2019/10/15,1009.0,2019/2020,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5040,Kapur Milorad,M,Helios GRIZZLYS Giesen,BERLIN RECYCLING Volleys,0,3,2019/10/15,1009.0,2019/2020,0.0,-2.0,0.0,0,0,23.0,2.0,0.0,0,0.0,0.0,0.0
5041,Suck Fabian,M,TSV Unterhaching,United Volleys Frankfurt,0,3,2021/01/31,1070.0,2020/2021,2.0,2.0,14.0,0,0,0.0,0,4.0,0,0.0,1.0,1.0
5042,Zahar George Alexandru,M,TSV Unterhaching,United Volleys Frankfurt,0,3,2021/01/31,1070.0,2020/2021,1.0,0.0,1.0,0,0,0.0,0,3.0,1.0,0.0,1.0,0.0
5043,Sagstetter Jonas,M,TSV Unterhaching,United Volleys Frankfurt,0,3,2021/01/31,1070.0,2020/2021,0.0,-1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0
5044,Sagstetter Benedikt,M,TSV Unterhaching,United Volleys Frankfurt,0,3,2021/01/31,1070.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5045,Topuzliev Simeon,M,TSV Unterhaching,United Volleys Frankfurt,0,3,2021/01/31,1070.0,2020/2021,22.0,14.0,11.0,2.0,1.0,29.0,0,38.0,1.0,5.0,19.0,2.0
5046,Graven Leonard,M,TSV Unterhaching,United Volleys Frankfurt,0,3,2021/01/31,1070.0,2020/2021,0.0,0.0,0.0,0,0,8.0,0,0.0,0,0.0,0.0,0.0
5047,Brandt Niklas,M,TSV Unterhaching,United Volleys Frankfurt,0,3,2021/01/31,1070.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5048,Petrusic Juro,M,TSV Unterhaching,United Volleys Frankfurt,0,3,2021/01/31,1070.0,2020/2021,11.0,6.0,11.0,4.0,0,0.0,0,20.0,0,1.0,10.0,1.0
5049,Thom Benjamin,M,TSV Unterhaching,United Volleys Frankfurt,0,3,2021/01/31,1070.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5050,Gehringer Paul,M,TSV Unterhaching,United Volleys Frankfurt,0,3,2021/01/31,1070.0,2020/2021,1.0,-3.0,2.0,1.0,0,1.0,1.0,4.0,0,2.0,1.0,0.0
5051,Friedrich Roy,M,TSV Unterhaching,United Volleys Frankfurt,0,3,2021/01/31,1070.0,2020/2021,6.0,2.0,8.0,1.0,1.0,0.0,0,8.0,1.0,2.0,3.0,2.0
5052,Malcher Moritz,M,TSV Unterhaching,United Volleys Frankfurt,0,3,2021/01/31,1070.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5053,Paduretu Eric,M,TSV Unterhaching,United Volleys Frankfurt,0,3,2021/01/31,1070.0,2020/2021,0.0,-2.0,9.0,2.0,0,0.0,0,0.0,0,0.0,0.0,0.0
5054,Chefai Mohamed,M,TSV Unterhaching,United Volleys Frankfurt,0,3,2021/01/31,1070.0,2020/2021,9.0,-1.0,11.0,5.0,1.0,27.0,1.0,16.0,1.0,3.0,5.0,3.0
5055,Imhoff Facundo,M,United Volleys Frankfurt,TSV Unterhaching,3,0,2021/01/31,1070.0,2020/2021,10.0,8.0,13.0,1.0,0,1.0,0,12.0,1.0,0.0,9.0,1.0
5056,Tsuiki Satoshi,M,United Volleys Frankfurt,TSV Unterhaching,3,0,2021/01/31,1070.0,2020/2021,0.0,0.0,0.0,0,0,20.0,0,0.0,0,0.0,0.0,0.0
5057,Baxpöhler Noah,M,United Volleys Frankfurt,TSV Unterhaching,3,0,2021/01/31,1070.0,2020/2021,9.0,8.0,14.0,0,1.0,1.0,0,17.0,0,1.0,7.0,1.0
5058,Reinhardt Jonas,M,United Volleys Frankfurt,TSV Unterhaching,3,0,2021/01/31,1070.0,2020/2021,7.0,5.0,5.0,0,0,9.0,0,10.0,0,2.0,6.0,1.0
5059,Schöps Jochen,M,United Volleys Frankfurt,TSV Unterhaching,3,0,2021/01/31,1070.0,2020/2021,10.0,6.0,13.0,2.0,0,1.0,0,16.0,1.0,1.0,6.0,4.0
5060,Malescha Daniel,M,United Volleys Frankfurt,TSV Unterhaching,3,0,2021/01/31,1070.0,2020/2021,7.0,0.0,14.0,2.0,1.0,6.0,2.0,11.0,1.0,2.0,4.0,2.0
5061,Günthör Jakob,M,United Volleys Frankfurt,TSV Unterhaching,3,0,2021/01/31,1070.0,2020/2021,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5062,Schmidgall Mario,M,United Volleys Frankfurt,TSV Unterhaching,3,0,2021/01/31,1070.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5063,Dervisaj Leon,M,United Volleys Frankfurt,TSV Unterhaching,3,0,2021/01/31,1070.0,2020/2021,5.0,2.0,9.0,2.0,0,0.0,0,2.0,0,1.0,1.0,4.0
5064,Quiroga Rodrigo,M,United Volleys Frankfurt,TSV Unterhaching,3,0,2021/01/31,1070.0,2020/2021,0.0,0.0,2.0,0,0,1.0,0,2.0,0,0.0,0.0,0.0
5065,Hüger Linus,M,United Volleys Frankfurt,TSV Unterhaching,3,0,2021/01/31,1070.0,2020/2021,2.0,-4.0,3.0,2.0,0,13.0,1.0,9.0,1.0,2.0,2.0,0.0
5066,Nichol Valerie,F,SC Potsdam,VC Wiesbaden,1,3,2020/01/26,2083.0,2019/2020,6.0,4.0,11.0,2.0,0,0.0,0,8.0,0,0.0,5.0,1.0
5067,Wilczek Natalie,F,SC Potsdam,VC Wiesbaden,1,3,2020/01/26,2083.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5068,Abercrombie Brittany,F,SC Potsdam,VC Wiesbaden,1,3,2020/01/26,2083.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5069,Medic Sofija,F,SC Potsdam,VC Wiesbaden,1,3,2020/01/26,2083.0,2019/2020,3.0,1.0,18.0,2.0,0,1.0,0,9.0,0,0.0,3.0,0.0
5070,Stautz Antonia,F,SC Potsdam,VC Wiesbaden,1,3,2020/01/26,2083.0,2019/2020,6.0,0.0,7.0,2.0,0,19.0,1.0,21.0,1.0,2.0,4.0,2.0
5071,Escamilla Ana,F,SC Potsdam,VC Wiesbaden,1,3,2020/01/26,2083.0,2019/2020,9.0,1.0,7.0,2.0,1.0,18.0,2.0,21.0,2.0,2.0,8.0,0.0
5072,Schulz Max,F,SC Potsdam,VC Wiesbaden,1,3,2020/01/26,2083.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5073,Grundt Lena,F,SC Potsdam,VC Wiesbaden,1,3,2020/01/26,2083.0,2019/2020,1.0,0.0,13.0,0,0,0.0,0,7.0,1.0,0.0,1.0,0.0
5074,Hölzig Annegret,F,SC Potsdam,VC Wiesbaden,1,3,2020/01/26,2083.0,2019/2020,9.0,3.0,14.0,2.0,0,29.0,3.0,24.0,1.0,0.0,8.0,1.0
5075,Imoudu Denise,F,SC Potsdam,VC Wiesbaden,1,3,2020/01/26,2083.0,2019/2020,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5076,Jegdic Aleksandra,F,SC Potsdam,VC Wiesbaden,1,3,2020/01/26,2083.0,2019/2020,0.0,0.0,0.0,0,0,18.0,0,0.0,0,0.0,0.0,0.0
5077,Emonts Laura,F,SC Potsdam,VC Wiesbaden,1,3,2020/01/26,2083.0,2019/2020,27.0,20.0,16.0,1.0,0,0.0,0,53.0,3.0,3.0,25.0,2.0
5078,Oud Nynke,F,VC Wiesbaden,SC Potsdam,3,1,2020/01/26,2083.0,2019/2020,6.0,2.0,14.0,3.0,0,0.0,0,12.0,1.0,0.0,5.0,1.0
5079,Großer Tanja,F,VC Wiesbaden,SC Potsdam,3,1,2020/01/26,2083.0,2019/2020,18.0,12.0,18.0,1.0,1.0,15.0,0,40.0,4.0,1.0,16.0,1.0
5080,Wilczek Natalie,F,VC Wiesbaden,SC Potsdam,3,1,2020/01/26,2083.0,2019/2020,1.0,1.0,0.0,0,0,0.0,0,1.0,0,0.0,0.0,1.0
5081,Hetmann Selma Theresa,F,VC Wiesbaden,SC Potsdam,3,1,2020/01/26,2083.0,2019/2020,8.0,5.0,16.0,1.0,1.0,1.0,0,15.0,2.0,0.0,7.0,0.0
5082,Welsch Laurenz,F,VC Wiesbaden,SC Potsdam,3,1,2020/01/26,2083.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5083,Vyklická Klara,F,VC Wiesbaden,SC Potsdam,3,1,2020/01/26,2083.0,2019/2020,9.0,6.0,9.0,2.0,0,0.0,0,17.0,1.0,0.0,8.0,1.0
5084,Neuhaus Frauke,F,VC Wiesbaden,SC Potsdam,3,1,2020/01/26,2083.0,2019/2020,22.0,17.0,21.0,3.0,4.0,0.0,0,34.0,1.0,1.0,16.0,2.0
5085,Wesser Julia,F,VC Wiesbaden,SC Potsdam,3,1,2020/01/26,2083.0,2019/2020,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5086,Dugan Shannon,F,VC Wiesbaden,SC Potsdam,3,1,2020/01/26,2083.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5087,Vedder Lena,F,VC Wiesbaden,SC Potsdam,3,1,2020/01/26,2083.0,2019/2020,9.0,1.0,17.0,1.0,0,36.0,0,31.0,3.0,4.0,8.0,1.0
5088,Bjerland Renate,F,VC Wiesbaden,SC Potsdam,3,1,2020/01/26,2083.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5089,Bock Linda,F,VC Wiesbaden,SC Potsdam,3,1,2020/01/26,2083.0,2019/2020,0.0,-1.0,0.0,0,0,24.0,1.0,0.0,0,0.0,0.0,0.0
5090,Koslowsky Tyler,M,SVG Lüneburg,Helios GRIZZLYS Giesen,3,1,2019/11/30,1049.0,2019/2020,0.0,-3.0,0.0,0,0,24.0,3.0,0.0,0,0.0,0.0,0.0
5091,van Solkema Gijs,M,SVG Lüneburg,Helios GRIZZLYS Giesen,3,1,2019/11/30,1049.0,2019/2020,0.0,-2.0,7.0,1.0,0,1.0,0,2.0,1.0,0.0,0.0,0.0
5092,Ronkainen Antti,M,SVG Lüneburg,Helios GRIZZLYS Giesen,3,1,2019/11/30,1049.0,2019/2020,16.0,9.0,15.0,4.0,0,13.0,0,35.0,2.0,1.0,16.0,0.0
5093,Dervisaj Leon,M,SVG Lüneburg,Helios GRIZZLYS Giesen,3,1,2019/11/30,1049.0,2019/2020,0.0,-1.0,5.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0
5094,Lindberg Viktor,M,SVG Lüneburg,Helios GRIZZLYS Giesen,3,1,2019/11/30,1049.0,2019/2020,13.0,7.0,18.0,2.0,3.0,42.0,2.0,18.0,1.0,1.0,10.0,0.0
5095,Pörner Jannik,M,SVG Lüneburg,Helios GRIZZLYS Giesen,3,1,2019/11/30,1049.0,2019/2020,14.0,13.0,10.0,1.0,0,0.0,0,22.0,0,0.0,13.0,1.0
5096,Brehme Anton,M,SVG Lüneburg,Helios GRIZZLYS Giesen,3,1,2019/11/30,1049.0,2019/2020,15.0,13.0,13.0,1.0,1.0,0.0,0,15.0,0,1.0,11.0,3.0
5097,Scheerhoorn Blake,M,SVG Lüneburg,Helios GRIZZLYS Giesen,3,1,2019/11/30,1049.0,2019/2020,9.0,3.0,5.0,2.0,0,0.0,0,18.0,3.0,1.0,7.0,2.0
5098,Krage Florian,M,SVG Lüneburg,Helios GRIZZLYS Giesen,3,1,2019/11/30,1049.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5099,Michelau Michael,M,SVG Lüneburg,Helios GRIZZLYS Giesen,3,1,2019/11/30,1049.0,2019/2020,0.0,-1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0
5100,Schlien Michel,M,SVG Lüneburg,Helios GRIZZLYS Giesen,3,1,2019/11/30,1049.0,2019/2020,10.0,8.0,24.0,1.0,1.0,0.0,0,12.0,0,1.0,8.0,1.0
5101,Thole Konrad,M,SVG Lüneburg,Helios GRIZZLYS Giesen,3,1,2019/11/30,1049.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5102,Petter Michelle,M,Helios GRIZZLYS Giesen,SVG Lüneburg,1,3,2019/11/30,1049.0,2019/2020,25.0,17.0,18.0,3.0,4.0,0.0,0,40.0,4.0,1.0,19.0,2.0
5103,Wagner Hauke,M,Helios GRIZZLYS Giesen,SVG Lüneburg,1,3,2019/11/30,1049.0,2019/2020,0.0,-2.0,3.0,2.0,0,0.0,0,1.0,0,0.0,0.0,0.0
5104,No Match,M,Helios GRIZZLYS Giesen,SVG Lüneburg,1,3,2019/11/30,1049.0,2019/2020,7.0,6.0,13.0,1.0,0,1.0,0,8.0,0,0.0,5.0,2.0
5105,No Match,M,Helios GRIZZLYS Giesen,SVG Lüneburg,1,3,2019/11/30,1049.0,2019/2020,10.0,1.0,15.0,3.0,1.0,33.0,2.0,20.0,2.0,2.0,9.0,0.0
5106,Röling Jan,M,Helios GRIZZLYS Giesen,SVG Lüneburg,1,3,2019/11/30,1049.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5107,No Match,M,Helios GRIZZLYS Giesen,SVG Lüneburg,1,3,2019/11/30,1049.0,2019/2020,20.0,14.0,11.0,2.0,0,14.0,1.0,37.0,0,3.0,20.0,0.0
5108,Busch Amelie,M,Helios GRIZZLYS Giesen,SVG Lüneburg,1,3,2019/11/30,1049.0,2019/2020,1.0,0.0,15.0,1.0,0,0.0,0,3.0,0,0.0,1.0,0.0
5109,No Match,M,Helios GRIZZLYS Giesen,SVG Lüneburg,1,3,2019/11/30,1049.0,2019/2020,0.0,0.0,4.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5110,Schippmann Timon,M,Helios GRIZZLYS Giesen,SVG Lüneburg,1,3,2019/11/30,1049.0,2019/2020,0.0,0.0,0.0,0,0,2.0,0,0.0,0,0.0,0.0,0.0
5111,No Match,M,Helios GRIZZLYS Giesen,SVG Lüneburg,1,3,2019/11/30,1049.0,2019/2020,8.0,5.0,15.0,2.0,0,1.0,0,10.0,0,1.0,7.0,1.0
5112,Kvrzic Milan,M,Helios GRIZZLYS Giesen,SVG Lüneburg,1,3,2019/11/30,1049.0,2019/2020,0.0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0.0
5113,Kapur Milorad,M,Helios GRIZZLYS Giesen,SVG Lüneburg,1,3,2019/11/30,1049.0,2019/2020,0.0,-2.0,0.0,0,0,32.0,2.0,0.0,0,0.0,0.0,0.0
5114,Bock Linda,F,USC Münster,SSC Palmberg Schwerin,3,1,2021/02/17,,2020/2021,14.0,4.0,10.0,3.0,0,7.0,0,40.0,4.0,3.0,12.0,2.0
5115,Nelson Taylor Kaera,F,USC Münster,SSC Palmberg Schwerin,3,1,2021/02/17,,2020/2021,1.0,1.0,14.0,0,0,1.0,0,5.0,0,0.0,0.0,1.0
5116,Brinkmann Anika,F,USC Münster,SSC Palmberg Schwerin,3,1,2021/02/17,,2020/2021,14.0,4.0,17.0,2.0,0,0.0,0,44.0,6.0,2.0,12.0,2.0
5117,Kastrup Liza,F,USC Münster,SSC Palmberg Schwerin,3,1,2021/02/17,,2020/2021,2.0,1.0,2.0,1.0,0,0.0,0,3.0,0,0.0,2.0,0.0
5118,Korevaar Demi Johanna Marijke,F,USC Münster,SSC Palmberg Schwerin,3,1,2021/02/17,,2020/2021,0.0,0.0,2.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5119,Lambert Adeja,F,USC Münster,SSC Palmberg Schwerin,3,1,2021/02/17,,2020/2021,2.0,1.0,2.0,1.0,0,1.0,0,5.0,0,0.0,1.0,1.0
5120,Barber Nele,F,USC Münster,SSC Palmberg Schwerin,3,1,2021/02/17,,2020/2021,18.0,9.0,16.0,2.0,0,35.0,5.0,35.0,0,2.0,17.0,1.0
5121,Langgemach Juliane,F,USC Münster,SSC Palmberg Schwerin,3,1,2021/02/17,,2020/2021,9.0,5.0,12.0,2.0,0,0.0,0,15.0,1.0,1.0,7.0,2.0
5122,van Aalen Sarah Emma,F,USC Münster,SSC Palmberg Schwerin,3,1,2021/02/17,,2020/2021,2.0,2.0,1.0,0,0,0.0,0,2.0,0,0.0,2.0,0.0
5123,Wezorke Barbara Roxana,F,USC Münster,SSC Palmberg Schwerin,3,1,2021/02/17,,2020/2021,9.0,6.0,21.0,1.0,1.0,1.0,0,15.0,1.0,1.0,6.0,2.0
5124,Kildau Erika,F,USC Münster,SSC Palmberg Schwerin,3,1,2021/02/17,,2020/2021,0.0,-2.0,0.0,0,0,35.0,2.0,0.0,0,0.0,0.0,0.0
5125,Kirchhoff Mia,F,USC Münster,SSC Palmberg Schwerin,3,1,2021/02/17,,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5126,Szakmáry Greta,F,SSC Palmberg Schwerin,USC Münster,1,3,2021/02/17,,2020/2021,5.0,1.0,12.0,0,0,12.0,0,20.0,3.0,1.0,4.0,1.0
5127,Stoltenborg Femke,F,SSC Palmberg Schwerin,USC Münster,1,3,2021/02/17,,2020/2021,1.0,1.0,4.0,0,0,0.0,0,1.0,0,0.0,1.0,0.0
5128,Jatzko Romy,F,SSC Palmberg Schwerin,USC Münster,1,3,2021/02/17,,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
5129,Nestler Patricia,F,SSC Palmberg Schwerin,USC Münster,1,3,2021/02/17,,2020/2021,0.0,0.0,0.0,0,0,42.0,0,0.0,0,0.0,0.0,0.0
5130,Agost Taylor,F,SSC Palmberg Schwerin,USC Münster,1,3,2021/02/17,,2020/2021,7.0,6.0,3.0,0,0,0.0,0,19.0,0,1.0,5.0,2.0
5131,Alsmeier Lina,F,SSC Palmberg Schwerin,USC Münster,1,3,2021/02/17,,2020/2021,13.0,7.0,16.0,1.0,2.0,20.0,1.0,34.0,4.0,0.0,10.0,1.0
5132,Oude Luttikhuis Nicole,F,SSC Palmberg Schwerin,USC Münster,1,3,2021/02/17,,2020/2021,5.0,1.0,4.0,1.0,0,4.0,0,15.0,2.0,1.0,4.0,1.0
5133,Spelman Hayley,F,SSC Palmberg Schwerin,USC Münster,1,3,2021/02/17,,2020/2021,7.0,-4.0,8.0,4.0,1.0,2.0,0,26.0,4.0,3.0,6.0,0.0
5134,Barfield Lauren,F,SSC Palmberg Schwerin,USC Münster,1,3,2021/02/17,,2020/2021,10.0,7.0,15.0,1.0,0,4.0,0,15.0,1.0,1.0,8.0,2.0
5135,Imoudu Denise,F,SSC Palmberg Schwerin,USC Münster,1,3,2021/02/17,,2020/2021,5.0,3.0,16.0,2.0,3.0,1.0,0,2.0,0,0.0,2.0,0.0
